"business_id","phone_number","name","full_address","latitude","longitude","review_count","rating","timezone","website","place_id","place_link","types","price_level","Sunday","Monday","Tuesday","Wednesday","Thursday","Friday","Saturday","city","verified","photos","state","description"
"0x39eb194672ae8a11:0xfa48e604d3cd0dcd","+97714374690","Shi-Gan International College of Science & Technology","P8QQ+RGW Shi-Gan International College of Science & Technology, Kathmandu 44600, Nepal","27.739612899999997","85.3388174","2","3.5","Asia/Katmandu","","ChIJEYquckYZ6zkRzQ3N0wTmSPo","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x39eb194672ae8a11:0xfa48e604d3cd0dcd","College","","","","","","","","","Kathmandu, Nepal","false","","",""
"0x39eb19ee0316aa6b:0x86483fd5cf96287b","+9779818813400","Properstationgamezone","Properstationgamezone, texas college, Mitrapark to, Kathmandu 44600, Nepal","27.717229","85.3239428","","","Asia/Katmandu","","ChIJa6oWA-4Z6zkReyiWz9U_SIY","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x39eb19ee0316aa6b:0x86483fd5cf96287b","Private college","","10 AM-10:30 PM","10 AM-10:30 PM","10 AM-10:30 PM","10 AM-10:30 PM","10 AM-10:30 PM","10 AM-10:30 PM","10 AM-10:30 PM","Kathmandu, Nepal","false","","Open . Closes 10:30 PM",""
"0x39eb1967aa18391b:0x29a6e11b2d6ff4e7","","Pritty Shah","P856+V8X Pritty Shah, Kathmandu 44600, Nepal","27.7097433","85.310846","","","Asia/Katmandu","","ChIJGzkYqmcZ6zkR5_RvLRvhpik","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x39eb1967aa18391b:0x29a6e11b2d6ff4e7","College","","","","","","","","","Kathmandu, Nepal","false","","",""
"0x39eb2310c74d489f:0xee6ce7ebe3de9a8a","+9779851152148","Kathmandu Shiksha Campus","M7M5+4PC Kathmandu Shiksha Campus, Chandragiri 44600, Nepal","27.682803099999997","85.2592519","31","3.5","Asia/Katmandu","http://ksc.edu.np/","ChIJn0hNxxAj6zkRipre4-vnbO4","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x39eb2310c74d489f:0xee6ce7ebe3de9a8a","Community college","","","","","","","","","Chandragiri, Nepal","false","https://lh5.googleusercontent.com/p/AF1QipMDFEL6dWY6wdKWP-d3nVaFcjWxRjyDMlGOPSr8=w203-h273-k-no","",""
"0x39eb1ea8091c580f:0x2959b4cb1f0669d4","+97714378105","Diamond College","Q973+WMF Diamond College,  , Budhanilkantha 44600, Nepal","27.764823399999997","85.3541566","1","4","Asia/Katmandu","","ChIJD1gcCage6zkR1GkGH8u0WSk","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x39eb1ea8091c580f:0x2959b4cb1f0669d4","Private university","","6-11 AM","6-11 AM","6-11 AM","6-11 AM","6-11 AM","6-11 AM","6-11 AM","Budhanilkantha, Nepal","false","https://lh3.googleusercontent.com/gps-proxy/ALd4DhFFnrMRIPmMaR40zdkkaucePnmlP2aopCoP8XJjYpk_yugO-c5QWm0Bq9AfCZDQa7uTvvSZqqJLKilgmjuxMaZtEVxAXgzZO5SGBBcW2Q8KJavMwuf9A-EOXUuewi5J_4PLHGJ9YtHag9MnEIgDoFviroe8YYkRYUmlAP3OViRgtDPYfp-bO_Fr2IbqDfGRgs7_EM8=w203-h152-k-no","Closed . Opens 6 AM Sat",""
"0x39eb190f86a3a4f5:0x9087414e682da321","+9779843242793","Little Estella College","P87F+WPC Little Estella College, Nagpokhari Marg, Kathmandu 44600, Nepal","27.7148139","85.3242729","","","Asia/Katmandu","","ChIJ9aSjhg8Z6zkRIaMtaE5Bh5A","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x39eb190f86a3a4f5:0x9087414e682da321","College, Children's clothing store, University","","11 AM-6 PM","11 AM-6 PM","11 AM-6 PM","11 AM-6 PM","11 AM-6 PM","11 AM-6 PM","Closed","Kathmandu, Nepal","false","https://lh3.googleusercontent.com/gps-proxy/ALd4DhGCQcWUNVat10Dnx5vmjMSC92WsW4AcUKhQfau1cooNhAHwE-zv5Kyd8QSoqAZ2K3dS70EK3sdklSqNxzkNm2-T7_Y3EkiJEjaliv_fjSkh-rmtkOHA78DmJ--DJauSqMR4yRxKNAZZ69m7h7jPgvWVXVXiZq_ypJ04WFreg7vHf4LwfkHuPHiVUT3BAd-M4arSE5M=w203-h152-k-no","Open . Closes 6 PM",""
"0x39eb194b62fd95f5:0xf3a731f63863ec3a","","SKILLS LAB","P8MH+JVM SKILLS LAB, Maharajgunj Rd, Kathmandu 44600, Nepal","27.734027299999997","85.3296927","","","Asia/Katmandu","","ChIJ9ZX9YksZ6zkROuxjOPYxp_M","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x39eb194b62fd95f5:0xf3a731f63863ec3a","College","","10 AM-4 AM","10 AM-4 AM","10 AM-4 AM","10 AM-4 AM","10 AM-4 AM","10 AM-4 AM","10 AM-1 AM","Kathmandu, Nepal","false","https://lh5.googleusercontent.com/p/AF1QipNPuxoEQ6xXpZGbHDz8Jk5g9QyjPmaPdswafkci=w203-h270-k-no","Open . Closes 4 AM",""
"0x39eb192d425897bd:0x9c27d79968488052","+97715159255","Kathmandu Institute of Technology (KIT College)","Kathmandu Institute of Technology (KIT College), Milan Tole, Tokha Road, Kathmandu GPO Box No. 11172, Kathmandu 11172, Nepal","27.7509722","85.3232274","70","3.7","Asia/Katmandu","","ChIJvZdYQi0Z6zkRUoBIaJnXJ5w","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x39eb192d425897bd:0x9c27d79968488052","Civil engineer, Architecture school, Computer training school","","8 AM-4 PM","8 AM-4 PM","8 AM-4 PM","8 AM-4 PM","8 AM-4 PM","8 AM-4 PM","Closed","Kathmandu, Nepal","true","https://lh5.googleusercontent.com/p/AF1QipPbinEcillqnfBt5f8exGzGYYnPnfcEOBx8fF8W=w203-h152-k-no","Open . Closes 4 PM",""
"0x39eb194954b64793:0x6ba244734cef3240","","Aurahi 2 mahottari","M7RW+P93 Aurahi 2 mahottari, Tinkune, Kathmandu 44600, Nepal","27.6917513","85.29591409999999","","","Asia/Katmandu","","ChIJk0e2VEkZ6zkRQDLvTHNEoms","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x39eb194954b64793:0x6ba244734cef3240","College","","","","","","","","","Kathmandu, Nepal","false","","",""
"0x39eb193bb4ceb6c7:0xa37103fc3cc46763","","   ","   , Matatirtha Marg 14, Kathmandu 44600, Nepal","27.698714","85.28505679999999","","","Asia/Katmandu","","ChIJx7bOtDsZ6zkRY2fEPPwDcaM","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x39eb193bb4ceb6c7:0xa37103fc3cc46763","College","","","","","","","","","Kathmandu, Nepal","false","","",""
"0x39eb1a6548e6df3f:0xe5c97fd94cd5207d","","Madhyapur School Of Health Science","M9FP+7Q3 Madhyapur School Of Health Science, Araniko Highway, Madhyapur Thimi 44800, Nepal","27.673128199999997","85.3869074","","","Asia/Katmandu","","ChIJP9_mSGUa6zkRfSDVTNl_yeU","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x39eb1a6548e6df3f:0xe5c97fd94cd5207d","College","","","","","","","","","Madhyapur Thimi, Nepal","false","https://lh3.googleusercontent.com/gps-proxy/ALd4DhFacc-26tN4e7ie58C7RiJXTYaCQX-zmB4a_GsV7b_kj28px8TA8-GBeBp5Zb5GMo5LijS78qqCRa_zaD-XltU8O63OZR1xNnrb-k0tug7GrNYfmUEQHnpndMbjZEv-nCdpMZmsgol2OndcKqwtjWpVhnLrrxk1kHm1uV_Xcmo6EVyxnCQGiZh53ycQUDIpWV5cMoU=w203-h152-k-no","",""
"0x39eb19f181e14cad:0x2d79aeb580c11c9e","","Masters Program in Counseling Psychology","Masters Program in Counseling Psychology, Center For Economic Developement and Administration, Kathmandu 44618, Nepal","27.682872999999997","85.2847814","","","Asia/Katmandu","","ChIJrUzhgfEZ6zkRnhzBgLWueS0","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x39eb19f181e14cad:0x2d79aeb580c11c9e","College","","","","","","","","","Kathmandu, Nepal","false","","",""
"0x39eb19bdc1fcd899:0x1c51629a2ca8ceea","","Om Samaj Shaikshik Pratisthan","M7WH+8P3 Om Samaj Shaikshik Pratisthan, Kathmandu 44600, Nepal","27.6957618","85.2792973","","","Asia/Katmandu","","ChIJmdj8wb0Z6zkR6s6oLJpiURw","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x39eb19bdc1fcd899:0x1c51629a2ca8ceea","College","","","","","","","","","Kathmandu, Nepal","false","","",""
"0x39eb1a6f84549d7f:0xa86b38df64db67c5","+97715093033","J. A. Campus","M9FP+W5X J. A. Campus, Madhyapur Thimi 44800, Nepal","27.67487","85.385488","","","Asia/Katmandu","","ChIJf51UhG8a6zkRxWfbZN84a6g","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x39eb1a6f84549d7f:0xa86b38df64db67c5","College","","","","","","","","","Madhyapur Thimi, Nepal","false","https://lh3.googleusercontent.com/gps-proxy/ALd4DhF2OWHzXaMsqZdPdd89aKUv3mUpV5nf14O-HhFv9mdiTO51f-m4NX6i4b8-UUYEoxjywc8Wy8OcvVLtRjEi9xRsWm3eAY7uzFDFf-qAvU5_2UkPRBt_rMpvpZuzLwiW8uOj8OeLZodWsCzVpFpT6MOIlcw_0nvcH5iT13oHw1Q7djyyp7dqt4FTImzPlViYX7c3HSQ=w203-h152-k-no","",""
"0x39eb190b031ed5c7:0xb8c1b118122938b0","","Kautilya College","P85J+HWJ Kautilya College,  , Kathmandu 44600, Nepal","27.708952","85.332268","","","Asia/Katmandu","","ChIJx9UeAwsZ6zkRsDgpEhixwbg","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x39eb190b031ed5c7:0xb8c1b118122938b0","College","","","","","","","","","Kathmandu, Nepal","false","https://lh3.googleusercontent.com/gps-proxy/ALd4DhEM7WZdps2sWGnZMvIiaEkgih1L1vxMiIJoDVUiUsk6zYYeMbWGInluE37AcGjlL9FWWGNw_DF29owODzTjkK5MrWrpN3hnJ0Tayysa8mBhxV5MlH4QP65JXPqziVGrD7wM3bqMXEzdsrY70-Xy6X84t1wxzI5C7BixuziGt1CoyepgKHlcprSc59hLl6ooaJTL7Wc=w203-h114-k-no","",""
"0x39eb175cffffffff:0xfe58904c2f39afc7","+97715250462","Kathmandu University, School of Arts, Department of Art and Design","Kathmandu University, School of Arts, Department of Art and Design, 3, Kathmandu 44700, Nepal","27.6473391","85.33479899999999","4","4.5","Asia/Katmandu","http://www.kuart.edu.np/","ChIJ_____1wX6zkRx685L0yQWP4","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x39eb175cffffffff:0xfe58904c2f39afc7","University","","Closed","8 AM-4 PM","8 AM-4 PM","8 AM-4 PM","8 AM-4 PM","8 AM-4 PM","Closed","Kathmandu, Nepal","true","https://lh5.googleusercontent.com/p/AF1QipOmGQQyjQ0__kd6CFsXZwZ7Noz89ALV6711ilFw=w203-h152-k-no","Open . Closes 4 PM",""
"0x39eb1983db64ffd9:0x8980f68ec1735608","+97714110135","Classic College International","P82X+XQ7 Classic College International, Buttisputali,  , Kathmandu 44600, Nepal","27.7024223","85.3494194","13","4.2","Asia/Katmandu","","ChIJ2f9k24MZ6zkRCFZzwY72gIk","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x39eb1983db64ffd9:0x8980f68ec1735608","Private college","","","","","","","","","Kathmandu, Nepal","false","https://lh3.googleusercontent.com/gps-proxy/ALd4DhGGpyNNx9HMxCfB0cNEeGJTuADc_4Z6RvkfhSVruUlkDL5W4XL_0ZySOIxRnKY8dd9YXblofA9wleOKzNu9X24FklviITVDVd9YTSkDDoxTBUIPLapkYbU5wITqvO3FKjHsX9IqiYUCQIV8ORSQhRKPJzUY-8oYhWpIRd_eJijRTX4uZxknVWFBSq90WYihAvhe1w=w203-h152-k-no","",""
"0x39ed597c8c7457df:0x6c2a57cadca136ab","","A N College Patna","J495+CX4 A N College Patna, Boring Rd, Sri Krishna Puri, Patna, Bihar 800013, India","25.6185051","85.10995439999999","4679","4.1","Asia/Calcutta","https://www.ancpatna.ac.in/","ChIJ31d0jHxZ7TkRqzah3MpXKmw","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x39ed597c8c7457df:0x6c2a57cadca136ab","College","","","","","","","","","Patna, Bihar, India","false","https://lh5.googleusercontent.com/p/AF1QipOyD2fQs3ZLG4oD0BdbOkNz0k2SI_rBp5eLpcUz=w203-h152-k-no","",""
"0x39eb19825acccad3:0xc7f4ed17439532ef","+97714477143","Gurukul National School","P83X+P56 Gurukul National School, Bhim Nidhi Tiwari Marg, Kathmandu 44600, Nepal","27.7042887","85.3479017","3","2.3","Asia/Katmandu","","ChIJ08rMWoIZ6zkR7zKVQxft9Mc","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x39eb19825acccad3:0xc7f4ed17439532ef","College, School","","","","","","","","","Kathmandu, Nepal","false","https://lh3.googleusercontent.com/gps-proxy/ALd4DhGj2GpJ6XwMxU-oFV6_g8IRKE8Zoyxec5dT3aRPT8PBfT8Qvo6OZCFRFE-HUBgCzz9VBe1sz2DeptZQkkMa7o-_cUezF40GIf2smp-RyfG4Lvt6qUukIyryy95-ipUlV4JFTRpYmPmW5QPlWhdArMrBFN63jE2F7blxgme0v0DvCrJGedo_fnR-HUYeh3rcPF214VU=w203-h152-k-no","",""
"0x47d8774ed42712a9:0x21ca80abf36db5bb","+441223337733","University of Cambridge","University of Cambridge, The Old Schools, Trinity Ln, Cambridge CB2 1TN, United Kingdom","52.205355999999995","0.11316799999999999","2843","4.6","Europe/London","https://www.cam.ac.uk/","ChIJqRIn1E532EcRu7Vt86uAyiE","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x47d8774ed42712a9:0x21ca80abf36db5bb","University","","","","","","","","","Cambridge, United Kingdom","true","https://lh5.googleusercontent.com/p/AF1QipPrLfUDio_UwqfzITpLpGQfPJbOghyxh8mk8ceG=w203-h114-k-no","","Collegiate institution founded in 1209 Prestigious medieval university with 31 colleges, prominent city-wide buildings and 18,000 students. t"
"0x880f9520f279164f:0x8fbd09ba6d48ab0f","","CollegeSimply.com","","46.423669","-129.9427086","","","America/Chicago","https://www.collegesimply.com/","ChIJTxZ58iCVD4gRD6tIbboJvY8","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x880f9520f279164f:0x8fbd09ba6d48ab0f","Software company, Service establishment","","","","","","","","","","true","","",""
"0x549058a045230aab:0x296322357297393b","+12538339111","Green River College","Green River College, 12401 SE 320th St, Auburn, WA 98092, United States","47.313158099999995","-122.17857459999999","237","4.1","America/Los_Angeles","https://www.greenriver.edu/","ChIJqwojRaBYkFQROzmXcjUiYyk","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x549058a045230aab:0x296322357297393b","College","","Closed","8 AM-5 PM","8 AM-5 PM","8 AM-5 PM","8 AM-5 PM","8 AM-4:30 PM","Closed","Auburn, WA, United States","false","https://lh5.googleusercontent.com/p/AF1QipO2oEkenJOnhyem9E6nJtATkKkLfH3X8kxRXgzu=w203-h152-k-no","Closed . Opens 8 AM Fri","Two-year public education institution Main campus of public two-year college offering transfer degrees, career training & continuing ed. t"
